Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
38.0,0.66,0.154,-16.855,1,0.0429,0.935,0.0892,0.128,96.226,4.434333333,4,7
40.0,0.467,0.114,-13.973,1,0.0318,0.941,0.292,0.24,134.647,4.012233333,4,0
84.0,0.616,0.576,-5.495,0,0.0532,0.0723,0.375,0.269,89.962,182121.0,4,9
29.0,0.157,0.11,-18.521,1,0.0361,0.92,0.0832,0.089,61.424,989947.0,4,6
37.0,0.518,0.729,-11.856,1,0.174,0.469,0.302,0.369,90.661,380027.0,4,1
29.0,0.57,0.458,-5.935,0,0.0236,0.502,0.134,0.19,93.088,217529.0,4,9
53.08763665438331,0.4681705626086152,0.1210572926927813,-20.399049951053172,0,0.031681530529093,0.9657887298894496,0.1119123633456166,0.0708716558436817,105.4430718157545,2.9794415221031434,4,7
50.0,0.601,0.633,-8.723,1,0.504,0.629,0.679,0.601,80.812,182278.0,4,5
56.0,0.543,0.803,-4.013,1,0.348,0.184,0.696,0.738,170.069,169813.0,4,5
28.0,0.552,0.8,-4.941,0,0.0309,0.35,0.361,0.93,190.096,293347.0,4,10
39.122769161620816,0.5258290851863121,0.1162188177114594,-17.90871885818114,1,0.0395878309732185,0.8990713868281338,0.1036837221849085,0.0954396943129962,95.7836289503214,4.4274095900237995,4,7
76.0,0.685,0.61,-5.221,0,0.0439,0.323,0.102,0.323,94.384,186467.0,3,9
46.0,0.455,0.186,-10.869,1,0.0412,0.823,0.102,0.19,107.1,259800.0,4,9
15.030495848629451,0.5118475207568528,0.5963964460321829,-7.409267013329042,0,0.0783848296780157,0.4507764414005102,0.1685635136120298,0.4645216109290866,78.45465577718122,3.7346653812399184,4,0
19.009070523542608,0.4747188137701791,0.2833446798946191,-17.095473102576204,0,0.0441741540520181,0.868952404971974,0.2040412456615462,0.682934163042598,82.85660608796078,2.39864890525741,4,3
25.0,0.506,0.276,-6.934,1,0.0278,0.98,0.0807,0.539,76.136,7.417133333,4,3
28.0,0.285,0.725,-3.717,1,0.033,0.716,0.217,0.465,101.473,4.495283333,4,3
60.0,0.518,0.365,-11.614,1,0.0381,0.949,0.104,0.373,78.85,153413.0,4,6
45.534070428786,0.4435794976671673,0.1458974883358367,-16.211019224179537,1,0.0569202620305884,0.9719656291934088,0.3832916725158152,0.188204422572716,77.91128024551645,11.499664612043055,3,7
46.480226051443985,0.5182203335243736,0.0929095994124598,-17.4919663143951,0,0.0875830539156107,0.993,0.111039547897112,0.2823446396073941,87.82176267930058,3.5397162299691196,3,7
5.0,0.552,0.483,-13.129,1,0.0366,0.994,0.138,0.932,108.177,4.74,4,3
43.81058053029821,0.456,0.978,-4.869,0,0.112,0.0301,0.313,0.327,123.411,4.53111667,4,10
16.0,0.287,0.672,-8.441,0,0.048,0.908,0.102,0.494,135.984,5.322883333,4,3
42.0,0.297,0.743,-8.565,1,0.0299,0.00277,0.16,0.119,87.829,375749.0,4,10
60.0,0.234,0.51,-13.398,0,0.0498,0.657,0.545,0.191,100.67,431867.0,4,8
43.0,0.208,0.909,-5.24,0,0.0802,0.000652,0.26,0.358,160.001,242807.0,4,8
22.036532241313356,0.6249360966200829,0.6085343541351609,-10.204081440398662,0,0.0363794436036659,0.4026116626605674,0.1648238188670449,0.5786393703077463,97.5945869651914,5.666876509576936,4,0
71.0,0.626,0.816,-10.593,1,0.131,0.237,0.104,0.798,105.307,2.74688333,4,0
40.35342137930272,0.6253678248292183,0.2004657862069728,-16.790469845533135,0,0.0626534940684896,0.9707150062067516,0.1131669872410628,0.2806026413790815,104.68683288414432,3.7528444809173056,3,7
40.0,0.568,0.791,-6.525,1,0.0417,0.00667,0.124,0.656,125.921,134015.0,4,6
50.177341765626,0.584290632937496,0.046923818533859,-24.91382624367725,0,0.0385637911460926,0.8712758229218539,0.1275648523489539,0.2519983964896041,118.70405206917684,2.402364388449731,4,7
19.0,0.544,0.731,-4.307,0,0.0375,0.0731,0.0686,0.299,100.005,212280.0,4,9
58.0,0.587,0.501,-7.483,1,0.0408,0.704,0.0824,0.44,139.92,255794.0,4,9
73.0,0.549,0.653,-7.47,1,0.0503,0.457,0.0969,0.287,121.348,187173.0,4,9
43.81058053029821,0.428,0.957,-4.439,1,0.185,1.25e-05,0.264,0.132,97.541,270380.0,4,10
38.0,0.384,0.297,-6.773,0,0.0428,0.834,0.0876,0.471,82.284,237709.0,4,9
41.0,0.733,0.261,-14.56,1,0.0496,0.494,0.0581,0.622,91.276,143520.0,4,2
41.0,0.393,0.913,-5.009,1,0.0713,0.00683,0.0547,0.651,78.157,309533.0,4,10
54.0,0.905,0.528,-5.116,1,0.0721,0.351,0.149,0.179,105.99,113238.0,4,5
33.0,0.566,0.975,-6.806,1,0.0471,0.00136,0.435,0.574,119.659,264893.0,4,10
20.0,0.323,0.983,-3.98,0,0.116,0.000147,0.116,0.0998,160.002,205800.0,4,8
46.0,0.877,0.489,-15.244,1,0.0385,0.493,0.0611,0.929,103.886,3.213333333,4,4
43.0,0.509,0.504,-6.789,1,0.0267,0.351,0.31,0.327,104.755,161320.0,4,10
66.0,0.623,0.709,-9.818,0,0.0636,0.102,0.0967,0.948,122.394,165381.0,4,6
62.0,0.54,0.902,-3.577,1,0.0442,0.0142,0.0756,0.692,75.033,224760.0,4,10
42.0,0.837,0.646,-7.675,1,0.309,0.0851,0.251,0.492,115.041,194812.0,4,6
36.0,0.626,0.725,-8.013,0,0.035,0.115,0.109,0.943,87.357,214667.0,4,9
36.0,0.544,0.271,-17.69,1,0.0672,0.767,0.0728,0.68,113.784,261093.0,4,2
48.287367607377014,0.4461263239262298,0.0935495874184169,-15.113637113784696,1,0.0400309532268854,0.9830498234765028,0.1117126323926229,0.2107810900606571,100.527321899315,4.183743036444586,4,7
88.0,0.721,0.738,-4.77,1,0.0403,0.00226,0.118,0.637,119.976,2.58305,4,9
49.0,0.755,0.722,-6.231,0,0.23,0.339,0.148,0.537,87.275,222787.0,4,5
33.0,0.28,0.715,-4.787,0,0.029,0.00247,0.0388,0.738,107.162,215027.0,4,2
53.0,0.543,0.608,-6.708,1,0.0311,0.119,0.338,0.368,141.023,245843.0,4,6
33.0,0.709,0.727,-9.014,1,0.0287,0.356,0.133,0.936,122.973,257591.0,4,6
38.0,0.371,0.792,-7.265,1,0.0468,0.0188,1.0,0.38,160.013,5.632,4,9
63.0,0.628,0.248,-13.304,1,0.032,0.814,0.111,0.646,125.298,2.83695,4,0
43.81058053029821,0.582,0.753,-4.653,1,0.0268,0.0659,0.157,0.649,137.99,3.982216667,4,9
27.0,0.736,0.771,-6.75,1,0.096,0.00302,0.0973,0.651,160.315,104928.0,4,6
53.0,0.515,0.428,-11.498,0,0.494,0.154,0.18,0.137,166.502,165322.0,4,5
49.0,0.511,0.672,-5.44,1,0.0279,0.0026,0.254,0.553,165.997,224237.0,4,10
74.0,0.316,0.484,-9.11,0,0.0308,0.000334,0.0912,0.299,117.363,269907.0,3,6
57.0,0.675,0.638,-4.083,0,0.0373,0.0413,0.21,0.675,89.998,195413.0,4,1
49.0,0.364,0.936,-4.281,1,0.146,0.000626,0.427,0.579,180.191,100608.0,4,9
77.0,0.724,0.695,-5.226,1,0.0622,0.073,0.0889,0.235,139.0,3.74,4,9
79.0,0.847,0.629,-5.81,1,0.102,0.0318,0.152,0.109,135.976,255532.0,4,5
51.0,0.546,0.411,-9.308,1,0.0475,0.701,0.0955,0.528,79.785,3.6417,4,0
35.0,0.6,0.438,-7.162,1,0.0457,0.746,0.147,0.22,127.788,199253.0,4,9
22.0,0.622,0.394,-11.777,1,0.115,0.835,0.182,0.243,120.089,1083755.0,5,6
22.0,0.559,0.46,-9.585,0,0.048,0.856,0.119,0.435,127.489,216252.0,3,1
76.0,0.621,0.31,-10.164,0,0.0283,0.945,0.117,0.125,111.893,240707.0,4,9
54.0,0.345,0.913,-5.346,1,0.0471,6.46e-05,0.0756,0.357,134.965,357693.0,4,1
9.053097062162802,0.3161581936577526,0.3543550886016889,-12.91554985243936,0,0.0362212388248651,0.9665763210314332,0.2003960169209477,0.4887378392509968,149.66451902570793,3.463107091744361,4,3
45.0,0.394,0.366,-12.883,1,0.0472,0.552,0.0991,0.549,91.259,267507.0,4,10
64.0,0.503,0.568,-7.182,0,0.0341,0.00131,0.0856,0.0705,126.935,206147.0,4,10
43.4874278593487,0.5105984511892109,0.1541418687433571,-17.358544774216668,0,0.1207334486466083,0.9592199084298386,0.2273358769995785,0.7701343507998314,147.62813781019807,3.3586863437923986,4,3
42.0,0.503,0.601,-5.991,0,0.0319,0.53,0.133,0.302,151.852,198667.0,4,10
45.367459466773695,0.69630886371653,0.5451371901473538,-12.212981642979187,1,0.0375669080795825,0.323537404520383,0.1952047568006421,0.7820182701312999,95.43879697171492,2.901165942229858,4,4
50.0,0.6,0.467,-9.056,1,0.0274,0.445,0.321,0.583,117.121,230133.0,4,9
38.0,0.622,0.547,-9.406,1,0.031,0.636,0.261,0.444,89.995,231084.0,4,6
52.0,0.218,0.947,-5.188,1,0.135,0.00117,0.127,0.234,196.76,214667.0,4,8
40.0,0.598,0.661,-3.597,0,0.0946,0.0106,0.302,0.671,121.281,174205.0,5,9
68.0,0.643,0.961,-5.298,1,0.0315,0.0196,0.948,0.96,124.027,3.42845,4,4
45.0,0.794,0.648,-7.659,0,0.0651,0.0643,0.0995,0.94,144.038,196315.0,4,6
48.0,0.6314815058781771,0.4186525945297799,-12.702251082374874,1,0.0363807868322157,0.2522185332292774,0.0631023657109746,0.7655894654510622,138.2930912322064,2.3863964620787175,4,4
24.27157144471367,0.6175272502542403,0.4333801069128302,-10.32880463288931,0,0.028438010691283,0.6112525002824892,0.0830418714786123,0.2056079077941964,139.92557492815982,4.155765735606562,4,0
38.0,0.68,0.604,-9.241,1,0.115,0.386,0.43,0.79,125.529,292000.0,4,2
43.81058053029821,0.326,0.998,-1.382,1,0.102,0.00234,0.417,0.139,174.91,255747.0,4,8
32.0,0.689,0.679,-6.735,1,0.0315,0.00028,0.0986,0.43,136.988,278213.0,4,10
32.0,0.632,0.554,-10.513,1,0.0455,0.535,0.7,0.706,131.462,263059.0,4,2
31.0,0.456,0.832,-7.053,1,0.0351,0.00591,0.11,0.796,163.048,147005.0,4,10
53.0,0.464,0.92,-5.673,0,0.0432,0.00143,0.343,0.266,91.04,271667.0,4,8
71.37847642348586,0.6071281739325033,0.7065356717078064,-5.591853683276984,1,0.0681182586744346,0.2413111238883106,0.3310749688617762,0.7126142682385598,94.17926965746824,3.169239058539373,4,4
30.0,0.566,0.245,-14.907,1,0.0407,0.911,0.107,0.492,75.062,3.633283333,4,0
34.0,0.626,0.486,-9.638,0,0.135,0.253,0.344,0.472,124.484,400040.0,4,6
32.0,0.474,0.712,-8.205,1,0.114,0.581,0.781,0.47,84.461,193281.0,4,6
43.81058053029821,0.368,0.993,-5.161,1,0.0952,9.66e-06,0.256,0.251,175.031,273747.0,4,8
50.0,0.435,0.0767,-16.805,1,0.0498,0.992,0.123,0.178,77.242,2.3843,1,7
70.0,0.582,0.689,-12.203,1,0.0277,0.607,0.145,0.531,111.166,297853.0,4,10
68.3692304815099,0.4760461187442073,0.908584632072426,-3.202892476872181,0,0.0963661621325149,0.1057814963967468,0.096240013839374,0.5578922711517568,169.39415259456806,3.1050233295312863,4,4
42.61260055252633,0.3778197245886115,0.1213985933525225,-13.897308533112902,1,0.0452985103810953,0.936759448403866,0.117443586148228,0.2640828970397391,182.34012124379805,3.4015771242831354,3,0
41.0,0.629,0.914,-5.199,1,0.0461,2.79e-05,0.325,0.322,119.904,230000.0,4,8
47.0,0.359,0.774,-5.789,1,0.0745,0.0649,0.11,0.141,184.739,243919.0,4,6
52.0,0.699,0.491,-10.454,1,0.0348,4.49e-05,0.119,0.693,123.968,206000.0,4,6
40.92314730207535,0.6990448308378191,0.6987017384780969,-6.556899358616429,0,0.0373077767624904,0.847232387947733,0.1164611161875479,0.6909322965718708,143.9132744769255,4.882057060377406,4,7
31.0,0.339,0.725,-4.506,1,0.0642,0.0121,0.301,0.689,180.379,204653.0,4,1
41.0,0.3183059083691063,0.200150305424043,-15.013357235377567,0,0.0407061922050502,0.9206183306989923,0.1066126276980523,0.069187823586272,102.19271733539664,2.78238820733293,4,7
38.0,0.612,0.622,-6.698,1,0.0559,0.266,0.174,0.594,81.972,179268.0,4,10
43.0,0.319,0.29,-9.51,0,0.037,0.445,0.165,0.152,128.462,234923.0,4,9
64.90950909020248,0.4402714727293926,0.8426936317982198,-3.658740422781859,1,0.0638103895355795,0.2574721700470256,0.3148819091368394,0.619939804570363,168.0290582909642,2.991804168126389,4,4
10.0,0.385,0.243,-18.084,0,0.461,0.631,0.672,0.372,76.484,21.59266667,3,3
67.0,0.372,0.91,-5.559,1,0.0392,0.00101,0.13,0.756,161.964,315333.0,4,6
60.0,0.345900698048375,0.5518157486435044,-6.433980992812733,1,0.0317133824607264,0.700574864350428,0.1375512025226498,0.2567447631601695,93.1559728523614,4.217054817784971,4,3
67.0,0.793,0.703,-9.548,1,0.0581,0.000726,0.075,0.856,130.27,450800.0,4,6
57.0,0.595,0.784,-4.878,1,0.102,0.216,0.0608,0.479,124.111,183726.0,4,9
49.56173907341222,0.5609708685530669,0.2862734765074257,-9.775680435424112,1,0.0276208261254467,0.5341017397291717,0.1090386950391813,0.447632176792683,76.71884345716252,3.5930091131785584,4,4
66.0,0.729,0.442,-8.106,0,0.285,0.151,0.189,0.757,81.029,259307.0,4,5
43.0,0.705,0.397,-11.775,1,0.0343,0.679,0.106,0.684,133.355,3.166666667,4,4
33.0,0.4923271338478299,0.3746052994988819,-9.86105176857749,1,0.0292493621870305,0.7648645383682129,0.1089093407497276,0.4396142704019264,77.44661665556792,2.94989254878855,4,0
76.0,0.822,0.969,-11.471,0,0.0582,0.259,0.39,0.765,128.007,283748.0,4,9
27.0,0.369,0.618,-8.202,1,0.0298,0.0289,0.108,0.516,76.998,431973.0,4,6
13.0,0.481,0.572,-8.031,1,0.0465,0.0168,0.164,0.136,170.007,308970.0,4,6
46.69243615132437,0.4313648326960471,0.29117973542052,-17.566459330784188,0,0.030452612947286,0.879060608781805,0.0968944401119845,0.5163020639850252,104.90066424678986,4.6157141926919,4,7
57.0,0.624,0.257,-13.341,1,0.0444,0.93,0.138,0.681,85.617,3.061116667,4,4
45.0,0.3632019808413863,0.2071376322018872,-14.796117602996182,1,0.0386483061092598,0.9368560241071376,0.1254771492736084,0.1370260465647672,99.842872166465,4.074674481268917,4,7
26.0,0.472,0.848,-5.975,0,0.0498,0.000396,0.146,0.234,134.999,358893.0,4,8
43.826825803966464,0.6095316891209837,0.5417375437227588,-9.264099094216464,1,0.0316540298829476,0.6613292784026057,0.0912241904177151,0.6521165360340363,82.07638954636207,3.883756947621982,3,0
36.0,0.519,0.604,-11.011,0,0.0581,0.218,0.222,0.768,153.644,334040.0,1,10
53.0,0.456,0.956,-3.086,1,0.0423,0.0607,0.0728,0.527,136.283,256733.0,4,10
47.0,0.854,0.498,-9.105,1,0.266,0.0442,0.0758,0.275,106.011,145964.0,4,5
35.0,0.351,0.964,-3.745,0,0.12,0.000697,0.181,0.496,185.923,239853.0,4,2
24.0,0.412,0.379,-12.424,0,0.0603,0.327,0.692,0.248,102.96,212815.0,4,2
47.45241304530404,0.4291126087808553,0.2178572303494577,-15.324107480763407,1,0.0397250021966135,0.948992630467038,0.1052064347874774,0.1808974565576461,150.98032749741046,3.464064136320116,3,7
29.0,0.79,0.838,-5.497,0,0.136,0.0685,0.102,0.916,97.976,203456.0,4,2
35.0,0.475,0.43,-10.652,1,0.0252,0.446,0.126,0.058,77.951,182000.0,4,6
52.86596879384881,0.5223814375239175,0.7490307507334709,-5.105372556608315,0,0.0547340031971512,0.4539072809829209,0.0859495092725532,0.645185344670825,75.45433385859258,4.24372794615285,4,3
36.0,0.613,0.654,-7.683,1,0.032,0.00732,0.0679,0.313,112.985,300483.0,4,6
44.530651923476896,0.4950230269494752,0.3340870951445107,-13.836695213027769,1,0.0467565040320219,0.7530815664483475,0.1152241326887079,0.6482959778852153,151.8433168764501,4.661808399594368,3,3
72.0,0.674,0.537,-10.971,0,0.0363,0.566,0.131,0.809,110.578,2.692216667,4,4
9.0,0.558,0.378,-11.554,1,0.0255,0.579,0.101,0.247,81.938,5.10645,4,0
24.485679110465114,0.4903051019321706,0.6373262483410855,-9.956239417573642,0,0.0408591519722868,0.7357036245717052,0.114742223988372,0.7213835318992251,82.01034247021511,4.953756585826817,4,3
41.17489266857734,0.5808111624679566,0.6039077114194721,-10.321048323804636,1,0.0393391619927552,0.7846255531000728,0.6530289877055979,0.8267800445768649,118.24724664851364,3.1123154285015486,4,4
9.0,0.131,0.307,-10.997,1,0.0349,0.00185,0.111,0.0264,59.562,282800.0,4,6
53.0,0.5609099471542645,0.739535485072826,-7.447616402568482,1,0.0374434748958288,0.1330318824275359,0.1596382597186172,0.6085248018040242,110.25971534545802,3.650127060400943,4,0
36.3992015535578,0.5993193785768792,0.6809580923955553,-11.162878204416252,0,0.1513034009810187,0.5267345057241986,0.0652554876942245,0.6271437203595956,92.18213170032789,6.5012641058846885,4,3
43.81058053029821,0.391,0.397,-9.493,1,0.0327,0.773,0.097,0.72,180.094,282429.0,4,2
25.0,0.706,0.827,-8.338,0,0.0526,0.22,0.193,0.786,118.021,317493.0,4,9
36.81068592798626,0.390236821882266,0.535685343990091,-10.889299093332752,1,0.0417718989806818,0.8722671481996567,0.1248379478485843,0.5123740074795193,92.43643062344596,6.702585514410113,4,3
55.0,0.749,0.409,-9.263,1,0.0395,0.13,0.152,0.486,122.979,168951.0,4,9
33.0,0.173,0.872,-10.796,0,0.0363,0.000602,0.212,0.492,164.09,177027.0,4,8
45.0,0.496,0.948,-5.772,0,0.112,0.000108,0.236,0.329,126.364,235187.0,4,8
31.0,0.671,0.873,-4.83,0,0.0401,0.00153,0.0411,0.922,110.021,398400.0,4,5
25.0,0.391,0.851,-13.84,1,0.0676,0.00403,0.212,0.0645,139.843,145133.0,4,8
26.0,0.537,0.558,-8.683,1,0.0296,0.0243,0.106,0.828,96.967,202333.0,4,10
52.0,0.603,0.797,-4.914,1,0.029,0.0333,0.129,0.801,132.104,161120.0,4,1
3.1794973234238335,0.3574351873603316,0.529919059924162,-11.561470001350928,1,0.1225117756873451,0.9377183849072248,0.2918197114495172,0.4852050267657616,85.72073046348956,4.404285059194357,3,3
41.0,0.502,0.433,-14.619,0,0.0339,0.668,0.167,0.566,103.467,201600.0,4,2
47.0,0.453,0.562,-10.233,0,0.045,0.137,0.0463,0.463,156.654,514867.0,4,2
27.0,0.613,0.865,-2.925,1,0.0857,0.242,0.181,0.825,180.141,190560.0,4,9
59.0,0.8256449966890569,0.6936515390550904,-6.111205356347184,1,0.0288612836495563,0.2097869980134341,0.0805806763020703,0.850941532433204,106.09975875991177,3.2014073112408825,4,4
18.0,0.591,0.542,-6.421,1,0.0288,0.853,0.067,0.557,103.014,236280.0,3,10
34.0,0.521,0.512,-6.169,1,0.0279,0.0581,0.0972,0.125,127.963,3.454666667,4,9
15.0,0.18,0.919,-7.315,1,0.118,8.34e-05,0.151,0.252,169.951,287800.0,4,8
65.0,0.653,0.76,-6.086,1,0.0479,0.475,0.0917,0.6,98.008,308733.0,4,6
33.0,0.501,0.903,-4.951,0,0.0496,6.08e-05,0.153,0.402,128.051,207227.0,4,8
33.0,0.534,0.656,-11.192,0,0.0311,0.0142,0.113,0.384,123.879,287000.0,4,9
51.0,0.596,0.751,-6.233,1,0.0355,0.00878,0.0866,0.757,155.974,3.446666667,4,4
57.0,0.516,0.243,-11.832,1,0.0319,0.872,0.0999,0.204,97.526,235773.0,4,9
